"","data.origin","country","site","site.code","sub.site","transect","trans","species","sp.length","sp.n","season","protection","enforcement","total.mpa.ha","size.notake","yr.creation","age.reserve.yr","rug","lon","lat","d.range.code","depth.range","depth","t.area","t.length","t.width"
"740","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Symphodus tinca",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"741","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Symphodus mediterraneus",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"742","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Parablennius rouxi",5,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"743","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Parablennius rouxi",4,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"744","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Gobius bucchichi",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"745","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Gobius bucchichi",10,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"746","Belmaker","Croatia","Brijuni",7,10,"Brijuni 7 10 In",2063,"Diplodus vulgaris",8,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.3,125,25,5
"747","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Chromis chromis",10,200,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"748","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Serranus scriba",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"749","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Oblada melanura",25,14,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"750","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Oblada melanura",20,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"751","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Oblada melanura",12,5,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"752","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Oblada melanura",20,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"753","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Coris julis",20,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"754","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Symphodus tinca",5,7,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"755","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Symphodus tinca",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"756","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Symphodus tinca",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"757","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Scorpaenidae spp.",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"758","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Diplodus vulgaris",20,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"759","Belmaker","Croatia","Brijuni",7,11,"Brijuni 7 11 In",2064,"Symphodus tinca",7,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"760","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Oblada melanura",10,5,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"761","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Symphodus tinca",15,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"762","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Symphodus tinca",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"763","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Serranus scriba",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"764","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Serranus scriba",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"765","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Serranus scriba",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"766","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Symphodus doderleini",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"767","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Atherina spp.",5,200,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"768","Belmaker","Croatia","Brijuni",7,12,"Brijuni 7 12 In",2065,"Symphodus mediterraneus",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"769","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Chromis chromis",10,200,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"770","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Serranus scriba",30,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"771","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Serranus scriba",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"772","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Serranus scriba",12,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"773","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Diplodus sargus",10,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"774","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Diplodus sargus",25,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"775","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",12,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"776","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",20,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"777","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",12,20,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"778","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",20,11,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"779","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",30,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"780","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",20,20,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"781","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Mullus surmuletus",10,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"782","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Diplodus vulgaris",10,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"783","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Diplodus vulgaris",20,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"784","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Symphodus tinca",15,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"785","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Symphodus tinca",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"786","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Symphodus tinca",15,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"787","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Coris julis",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"788","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Oblada melanura",12,12,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"789","Belmaker","Croatia","Brijuni",7,13,"Brijuni 7 13 In",2066,"Symphodus tinca",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,2.5,125,25,5
"790","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Chromis chromis",8,40,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"791","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Chromis chromis",6,30,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"792","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Chromis chromis",8,100,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"793","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Chromis chromis",8,30,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"794","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Coris julis",15,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"795","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Coris julis",20,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"796","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Coris julis",15,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"797","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Serranus scriba",15,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"798","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Serranus scriba",15,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"799","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Serranus scriba",20,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"800","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Serranus scriba",20,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"801","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Oblada melanura",8,4,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"802","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Oblada melanura",18,15,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"803","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Gobius bucchichi",4,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"804","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Symphodus tinca",8,4,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"805","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Symphodus tinca",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"806","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Symphodus tinca",22,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"807","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Diplodus vulgaris",8,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"808","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Atherina sp.",4,180,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"809","Belmaker","Croatia","Brijuni",7,2,"Brijuni 7 2 In",2090,"Parablennius rouxi",6,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,4.5,125,25,5
"810","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",8,50,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"811","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",6,30,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"812","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",8,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"813","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",8,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"814","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",2,8,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"815","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",8,20,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"816","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Chromis chromis",2,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"817","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Symphodus tinca",12,4,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"818","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Symphodus tinca",12,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"819","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Symphodus tinca",6,4,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"820","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Symphodus tinca",6,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"821","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Oblada melanura",10,4,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"822","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Oblada melanura",12,6,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"823","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Oblada melanura",10,10,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"824","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",20,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"825","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",18,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"826","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",18,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"827","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",12,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"828","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",15,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"829","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"830","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Mullus surmuletus",12,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"831","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Mullus surmuletus",12,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"832","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Coris julis",20,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"833","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Coris julis",20,6,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"834","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Coris julis",12,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"835","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus sargus",30,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"836","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Symphodus mediterraneus",10,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"837","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus puntazzo",25,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"838","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus puntazzo",8,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"839","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus vulgaris",8,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"840","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus vulgaris",14,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"841","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus vulgaris",25,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"842","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Diplodus vulgaris",15,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"843","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Scorpaena scrofa",25,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"844","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",15,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"845","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Serranus scriba",12,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"846","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Oblada melanura",15,2,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"847","Belmaker","Croatia","Brijuni",7,3,"Brijuni 7 3 In",2091,"Atherina sp.",4,100,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"848","Belmaker","Croatia","Brijuni",7,4,"Brijuni 7 4 In",2092,"Serranus scriba",16,3,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"849","Belmaker","Croatia","Brijuni",7,4,"Brijuni 7 4 In",2092,"Serranus scriba",22,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"850","Belmaker","Croatia","Brijuni",7,4,"Brijuni 7 4 In",2092,"Serranus scriba",14,4,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"851","Belmaker","Croatia","Brijuni",7,4,"Brijuni 7 4 In",2092,"Serranus scriba",16,1,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"852","Belmaker","Croatia","Brijuni",7,4,"Brijuni 7 4 In",2092,"Chromis chromis",8,700,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
"853","Belmaker","Croatia","Brijuni",7,4,"Brijuni 7 4 In",2092,"Chromis chromis",10,300,"Summer","YES","3",2651,2651,1983,35,NA,13.748382,44.934015,NA,NA,3.5,125,25,5
